Iteration 0, D_loss = 1.0424,G_loss = 1.5207,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5000, best f1 = 0.5000, lr = 0.00020000 
Iteration 268, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4881, train f1 = 0.4881, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 269, D_loss = 1.3870,G_loss = 0.0000,train acc = 0.5149, train f1 = 0.5149, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 270, D_loss = 1.3869,G_loss = 0.0000,train acc = 0.5089, train f1 = 0.5089, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 271, D_loss = 1.3870,G_loss = 0.0000,train acc = 0.5104, train f1 = 0.5104, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 272, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 273, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 274, D_loss = 1.3881,G_loss = 0.0000,train acc = 0.5134, train f1 = 0.5134, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 275, D_loss = 1.3869,G_loss = 0.0000,train acc = 0.5238, train f1 = 0.5238, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 276, D_loss = 1.3858,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 277, D_loss = 1.3884,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.5083, test f1 = 0.5083, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 278, D_loss = 1.3869,G_loss = 0.0000,train acc = 0.4777, train f1 = 0.4777, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 279, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5074, train f1 = 0.5074, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 280, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 281, D_loss = 1.3871,G_loss = 0.0000,train acc = 0.4792, train f1 = 0.4792, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 282, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 283, D_loss = 1.3875,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 284, D_loss = 1.3872,G_loss = 0.0000,train acc = 0.4896, train f1 = 0.4896, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 285, D_loss = 1.3905,G_loss = 0.0000,train acc = 0.4851, train f1 = 0.4851, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 286, D_loss = 1.3869,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 287, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 288, D_loss = 1.3871,G_loss = 0.0000,train acc = 0.4807, train f1 = 0.4807, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 289, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 290, D_loss = 1.3870,G_loss = 0.0000,train acc = 0.5312, train f1 = 0.5312, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 291, D_loss = 1.3873,G_loss = 0.0000,train acc = 0.4717, train f1 = 0.4717, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 292, D_loss = 1.3874,G_loss = 0.0000,train acc = 0.4732, train f1 = 0.4732, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 293, D_loss = 1.3875,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 294, D_loss = 1.3869,G_loss = 0.0000,train acc = 0.4613, train f1 = 0.4613, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 295, D_loss = 1.3867,G_loss = 0.0000,train acc = 0.4985, train f1 = 0.4985, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 296, D_loss = 1.3871,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 297, D_loss = 1.3855,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 298, D_loss = 1.3873,G_loss = 0.0000,train acc = 0.4821, train f1 = 0.4821, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 299, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00020000 
Iteration 300, D_loss = 1.3873,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00002000 
Iteration 301, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00002000 
Iteration 302, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5167, best f1 = 0.5167, lr = 0.00002000 
Iteration 303, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.4083, test f1 = 0.4083, best acc = 0.5167, best f1 = 0.5167, lr = 0.00002000 
Iteration 304, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4851, train f1 = 0.4851, test acc = 0.4833, test f1 = 0.4833, best acc = 0.5167, best f1 = 0.5167, lr = 0.00002000 
Iteration 305, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4539, train f1 = 0.4539, test acc = 0.5750, test f1 = 0.5750, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 306, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 307, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5030, train f1 = 0.5030, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 308, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 309, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4762, train f1 = 0.4762, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 310, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4911, train f1 = 0.4911, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 311, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4807, train f1 = 0.4807, test acc = 0.4833, test f1 = 0.4833, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 312, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4613, train f1 = 0.4613, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 313, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4851, train f1 = 0.4851, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 314, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 315, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 316, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 317, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 318, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4673, train f1 = 0.4673, test acc = 0.5333, test f1 = 0.5333, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 319, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5417, test f1 = 0.5417, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 320, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4851, train f1 = 0.4851, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 321, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5134, train f1 = 0.5134, test acc = 0.4500, test f1 = 0.4500, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 322, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4911, train f1 = 0.4911, test acc = 0.5417, test f1 = 0.5417, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 323, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 324, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4628, train f1 = 0.4628, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 325, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4747, train f1 = 0.4747, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 326, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 327, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 328, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4792, train f1 = 0.4792, test acc = 0.5333, test f1 = 0.5333, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 329, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5149, train f1 = 0.5149, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 330, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4881, train f1 = 0.4881, test acc = 0.4417, test f1 = 0.4417, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 331, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 332, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 333, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 334, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 335, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 336, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 337, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4821, train f1 = 0.4821, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 338, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 339, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 340, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5089, train f1 = 0.5089, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 341, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 342, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4851, train f1 = 0.4851, test acc = 0.5500, test f1 = 0.5500, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 343, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4940, train f1 = 0.4940, test acc = 0.4917, test f1 = 0.4917, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 344, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4970, train f1 = 0.4970, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 345, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4807, train f1 = 0.4807, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 346, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 347, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5060, train f1 = 0.5060, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 348, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 349, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 350, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4762, train f1 = 0.4762, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 351, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 352, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5015, train f1 = 0.5015, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 353, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 354, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 355, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4866, train f1 = 0.4866, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 356, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 357, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 358, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 359, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4955, train f1 = 0.4955, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 360, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4821, train f1 = 0.4821, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 361, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.4866, train f1 = 0.4866, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 362, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 363, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 364, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 365, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4940, train f1 = 0.4940, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 366, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 367, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 368, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.4807, train f1 = 0.4807, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 369, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.4926, train f1 = 0.4926, test acc = 0.5167, test f1 = 0.5167, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 370, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 371, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 372, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 373, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 374, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 375, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 376, D_loss = 1.3856,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 377, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 378, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 379, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 380, D_loss = 1.3868,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 381, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 382, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 383, D_loss = 1.3866,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 384, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 385, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 386, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 387, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 388, D_loss = 1.3861,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 389, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 390, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 391, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 392, D_loss = 1.3870,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 393, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 394, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 395, D_loss = 1.3864,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 396, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 397, D_loss = 1.3863,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 398, D_loss = 1.3860,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 399, D_loss = 1.3867,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00002000 
Iteration 400, D_loss = 1.3865,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
Iteration 401, D_loss = 1.3862,G_loss = 0.0000,train acc = 0.5000, train f1 = 0.5000, test acc = 0.5000, test f1 = 0.5000, best acc = 0.5750, best f1 = 0.5750, lr = 0.00000200 
