Iteration 0, D_loss = 0.2797,G_loss = 8.6895,train acc = 0.7892, train f1 = 0.4397, test acc = 0.8333, test f1 = 0.5000, best acc = 0.8333, best f1 = 0.5000, lr = 0.00020000 
Iteration 268, D_loss = 2.2882,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.4132, test acc = 0.8333, test f1 = 0.4143, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 269, D_loss = 2.2892,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4148, test acc = 0.8333, test f1 = 0.4159, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 270, D_loss = 2.2877,G_loss = 0.0000,train acc = 0.8676, train f1 = 0.4164, test acc = 0.8333, test f1 = 0.4175, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 271, D_loss = 2.3011,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.4180, test acc = 0.8333, test f1 = 0.4191, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 272, D_loss = 2.2965,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4196, test acc = 0.8333, test f1 = 0.4207, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 273, D_loss = 2.2937,G_loss = 0.0000,train acc = 0.8009, train f1 = 0.4212, test acc = 0.8333, test f1 = 0.4223, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 274, D_loss = 2.2955,G_loss = 0.0000,train acc = 0.8578, train f1 = 0.4227, test acc = 0.8333, test f1 = 0.4238, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 275, D_loss = 2.2899,G_loss = 0.0000,train acc = 0.8100, train f1 = 0.4243, test acc = 0.8333, test f1 = 0.4253, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 276, D_loss = 2.2901,G_loss = 0.0000,train acc = 0.8676, train f1 = 0.4258, test acc = 0.8333, test f1 = 0.4268, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 277, D_loss = 2.2987,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4273, test acc = 0.8333, test f1 = 0.4283, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 278, D_loss = 2.2921,G_loss = 0.0000,train acc = 0.8578, train f1 = 0.4287, test acc = 0.8333, test f1 = 0.4297, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 279, D_loss = 2.2855,G_loss = 0.0000,train acc = 0.8676, train f1 = 0.4302, test acc = 0.8333, test f1 = 0.4312, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 280, D_loss = 2.2923,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.4316, test acc = 0.8333, test f1 = 0.4326, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 281, D_loss = 2.2910,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.4331, test acc = 0.8333, test f1 = 0.4340, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 282, D_loss = 2.2938,G_loss = 0.0000,train acc = 0.8382, train f1 = 0.4345, test acc = 0.8333, test f1 = 0.4354, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 283, D_loss = 2.2951,G_loss = 0.0000,train acc = 0.7696, train f1 = 0.4358, test acc = 0.8333, test f1 = 0.4368, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 284, D_loss = 2.2941,G_loss = 0.0000,train acc = 0.7892, train f1 = 0.4372, test acc = 0.8333, test f1 = 0.4381, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 285, D_loss = 2.2918,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4386, test acc = 0.8333, test f1 = 0.4395, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 286, D_loss = 2.2915,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4399, test acc = 0.8299, test f1 = 0.4408, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 287, D_loss = 2.2927,G_loss = 0.0000,train acc = 0.8082, train f1 = 0.4411, test acc = 0.8333, test f1 = 0.4421, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 288, D_loss = 2.3000,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4422, test acc = 0.8333, test f1 = 0.4423, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 289, D_loss = 2.2921,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.4426, test acc = 0.8333, test f1 = 0.4421, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 290, D_loss = 2.2940,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.4423, test acc = 0.8333, test f1 = 0.4412, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 291, D_loss = 2.2927,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.4416, test acc = 0.8333, test f1 = 0.4404, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 292, D_loss = 2.2911,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.4408, test acc = 0.8333, test f1 = 0.4395, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 293, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8676, train f1 = 0.4405, test acc = 0.8333, test f1 = 0.4398, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 294, D_loss = 2.2942,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.4401, test acc = 0.8333, test f1 = 0.4404, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 295, D_loss = 2.2908,G_loss = 0.0000,train acc = 0.8382, train f1 = 0.4399, test acc = 0.8333, test f1 = 0.4396, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 296, D_loss = 2.2919,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.4393, test acc = 0.8333, test f1 = 0.4387, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 297, D_loss = 2.2940,G_loss = 0.0000,train acc = 0.8333, train f1 = 0.4385, test acc = 0.8333, test f1 = 0.4379, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 298, D_loss = 2.2869,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.4376, test acc = 0.8333, test f1 = 0.4371, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 299, D_loss = 2.2899,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.4368, test acc = 0.8333, test f1 = 0.4363, best acc = 0.8785, best f1 = 0.5000, lr = 0.00020000 
Iteration 300, D_loss = 2.2921,G_loss = 0.0000,train acc = 0.8002, train f1 = 0.4360, test acc = 0.8333, test f1 = 0.4354, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 301, D_loss = 2.2817,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4352, test acc = 0.8333, test f1 = 0.4346, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 302, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4344, test acc = 0.8333, test f1 = 0.4338, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 303, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.4336, test acc = 0.8333, test f1 = 0.4330, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 304, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.7745, train f1 = 0.4328, test acc = 0.8333, test f1 = 0.4322, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 305, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.4320, test acc = 0.8333, test f1 = 0.4314, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 306, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.4312, test acc = 0.8333, test f1 = 0.4306, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 307, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8125, train f1 = 0.4304, test acc = 0.8333, test f1 = 0.4298, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 308, D_loss = 2.2821,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4296, test acc = 0.8333, test f1 = 0.4290, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 309, D_loss = 2.2850,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4288, test acc = 0.8333, test f1 = 0.4282, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 310, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8033, train f1 = 0.4280, test acc = 0.8333, test f1 = 0.4274, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 311, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8094, train f1 = 0.4272, test acc = 0.8333, test f1 = 0.4266, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 312, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4264, test acc = 0.8333, test f1 = 0.4259, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 313, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4256, test acc = 0.8333, test f1 = 0.4251, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 314, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4249, test acc = 0.8333, test f1 = 0.4243, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 315, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4241, test acc = 0.8333, test f1 = 0.4235, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 316, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4233, test acc = 0.8333, test f1 = 0.4228, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 317, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8168, train f1 = 0.4225, test acc = 0.8333, test f1 = 0.4220, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 318, D_loss = 2.2848,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.4218, test acc = 0.8333, test f1 = 0.4212, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 319, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.7874, train f1 = 0.4210, test acc = 0.8333, test f1 = 0.4205, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 320, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.4202, test acc = 0.8333, test f1 = 0.4197, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 321, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8382, train f1 = 0.4195, test acc = 0.8333, test f1 = 0.4190, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 322, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.4187, test acc = 0.8333, test f1 = 0.4182, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 323, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.4180, test acc = 0.8333, test f1 = 0.4174, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 324, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.7500, train f1 = 0.4172, test acc = 0.8333, test f1 = 0.4167, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 325, D_loss = 2.2833,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4165, test acc = 0.8333, test f1 = 0.4160, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 326, D_loss = 2.2848,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.4157, test acc = 0.8333, test f1 = 0.4152, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 327, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4150, test acc = 0.8333, test f1 = 0.4145, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 328, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8248, train f1 = 0.4143, test acc = 0.8333, test f1 = 0.4137, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 329, D_loss = 2.2826,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.4135, test acc = 0.8333, test f1 = 0.4130, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 330, D_loss = 2.2851,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.4128, test acc = 0.8333, test f1 = 0.4123, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 331, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.4121, test acc = 0.8333, test f1 = 0.4115, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 332, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.4113, test acc = 0.8333, test f1 = 0.4108, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 333, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.4106, test acc = 0.8333, test f1 = 0.4101, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 334, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.4099, test acc = 0.8333, test f1 = 0.4094, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 335, D_loss = 2.2828,G_loss = 0.0000,train acc = 0.8480, train f1 = 0.4092, test acc = 0.8333, test f1 = 0.4086, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 336, D_loss = 2.2849,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.4084, test acc = 0.8333, test f1 = 0.4079, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 337, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8162, train f1 = 0.4077, test acc = 0.8333, test f1 = 0.4072, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 338, D_loss = 2.2850,G_loss = 0.0000,train acc = 0.7353, train f1 = 0.4070, test acc = 0.8333, test f1 = 0.4065, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 339, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.7641, train f1 = 0.4063, test acc = 0.8333, test f1 = 0.4058, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 340, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.4056, test acc = 0.8333, test f1 = 0.4051, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 341, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.4049, test acc = 0.8333, test f1 = 0.4044, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 342, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.4042, test acc = 0.8333, test f1 = 0.4037, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 343, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.7794, train f1 = 0.4035, test acc = 0.8333, test f1 = 0.4030, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 344, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.4028, test acc = 0.8333, test f1 = 0.4023, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 345, D_loss = 2.2852,G_loss = 0.0000,train acc = 0.7549, train f1 = 0.4021, test acc = 0.8333, test f1 = 0.4016, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 346, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.7684, train f1 = 0.4014, test acc = 0.8333, test f1 = 0.4009, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 347, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.4007, test acc = 0.8333, test f1 = 0.4002, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 348, D_loss = 2.2850,G_loss = 0.0000,train acc = 0.7353, train f1 = 0.4000, test acc = 0.8333, test f1 = 0.3995, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 349, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.7923, train f1 = 0.3993, test acc = 0.8333, test f1 = 0.3988, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 350, D_loss = 2.2851,G_loss = 0.0000,train acc = 0.7708, train f1 = 0.3986, test acc = 0.8333, test f1 = 0.3981, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 351, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.7696, train f1 = 0.3979, test acc = 0.8333, test f1 = 0.3974, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 352, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.7696, train f1 = 0.3973, test acc = 0.8333, test f1 = 0.3968, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 353, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3966, test acc = 0.8333, test f1 = 0.3961, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 354, D_loss = 2.2848,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.3959, test acc = 0.8333, test f1 = 0.3954, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 355, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.3952, test acc = 0.8333, test f1 = 0.3947, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 356, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.3946, test acc = 0.8333, test f1 = 0.3941, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 357, D_loss = 2.2849,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3939, test acc = 0.8333, test f1 = 0.3934, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 358, D_loss = 2.2852,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3932, test acc = 0.8333, test f1 = 0.3927, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 359, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.3926, test acc = 0.8333, test f1 = 0.3921, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 360, D_loss = 2.2851,G_loss = 0.0000,train acc = 0.7451, train f1 = 0.3919, test acc = 0.8333, test f1 = 0.3914, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 361, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3913, test acc = 0.8333, test f1 = 0.3908, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 362, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3906, test acc = 0.8333, test f1 = 0.3901, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 363, D_loss = 2.2848,G_loss = 0.0000,train acc = 0.8725, train f1 = 0.3899, test acc = 0.8333, test f1 = 0.3894, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 364, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8431, train f1 = 0.3893, test acc = 0.8333, test f1 = 0.3888, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 365, D_loss = 2.2858,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.3886, test acc = 0.8333, test f1 = 0.3881, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 366, D_loss = 2.2838,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.3880, test acc = 0.8333, test f1 = 0.3875, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 367, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3873, test acc = 0.8333, test f1 = 0.3869, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 368, D_loss = 2.2855,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3867, test acc = 0.8333, test f1 = 0.3862, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 369, D_loss = 2.2837,G_loss = 0.0000,train acc = 0.8480, train f1 = 0.3861, test acc = 0.8333, test f1 = 0.3856, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 370, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.8382, train f1 = 0.3854, test acc = 0.8333, test f1 = 0.3849, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 371, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3848, test acc = 0.8333, test f1 = 0.3843, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 372, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3841, test acc = 0.8333, test f1 = 0.3837, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 373, D_loss = 2.2839,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3835, test acc = 0.8333, test f1 = 0.3830, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 374, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3829, test acc = 0.8333, test f1 = 0.3824, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 375, D_loss = 2.2845,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3822, test acc = 0.8333, test f1 = 0.3818, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 376, D_loss = 2.2849,G_loss = 0.0000,train acc = 0.7696, train f1 = 0.3816, test acc = 0.8333, test f1 = 0.3811, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 377, D_loss = 2.2840,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3810, test acc = 0.8333, test f1 = 0.3805, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 378, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3804, test acc = 0.8333, test f1 = 0.3799, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 379, D_loss = 2.2849,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3797, test acc = 0.8333, test f1 = 0.3793, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 380, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3791, test acc = 0.8333, test f1 = 0.3787, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 381, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.7843, train f1 = 0.3785, test acc = 0.8333, test f1 = 0.3780, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 382, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3779, test acc = 0.8333, test f1 = 0.3774, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 383, D_loss = 2.2844,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.3773, test acc = 0.8333, test f1 = 0.3768, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 384, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3767, test acc = 0.8333, test f1 = 0.3762, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 385, D_loss = 2.2850,G_loss = 0.0000,train acc = 0.8137, train f1 = 0.3761, test acc = 0.8333, test f1 = 0.3756, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 386, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3755, test acc = 0.8333, test f1 = 0.3750, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 387, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8529, train f1 = 0.3749, test acc = 0.8333, test f1 = 0.3744, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 388, D_loss = 2.2854,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3742, test acc = 0.8333, test f1 = 0.3738, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 389, D_loss = 2.2834,G_loss = 0.0000,train acc = 0.8333, train f1 = 0.3736, test acc = 0.8333, test f1 = 0.3732, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 390, D_loss = 2.2842,G_loss = 0.0000,train acc = 0.8186, train f1 = 0.3730, test acc = 0.8333, test f1 = 0.3726, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 391, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3724, test acc = 0.8333, test f1 = 0.3720, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 392, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.8333, train f1 = 0.3719, test acc = 0.8333, test f1 = 0.3714, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 393, D_loss = 2.2849,G_loss = 0.0000,train acc = 0.8333, train f1 = 0.3713, test acc = 0.8333, test f1 = 0.3708, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 394, D_loss = 2.2846,G_loss = 0.0000,train acc = 0.8284, train f1 = 0.3707, test acc = 0.8333, test f1 = 0.3702, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 395, D_loss = 2.2843,G_loss = 0.0000,train acc = 0.8088, train f1 = 0.3701, test acc = 0.8333, test f1 = 0.3696, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 396, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.8039, train f1 = 0.3695, test acc = 0.8333, test f1 = 0.3690, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 397, D_loss = 2.2835,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3689, test acc = 0.8333, test f1 = 0.3684, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 398, D_loss = 2.2851,G_loss = 0.0000,train acc = 0.7451, train f1 = 0.3683, test acc = 0.8333, test f1 = 0.3679, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 399, D_loss = 2.2847,G_loss = 0.0000,train acc = 0.7990, train f1 = 0.3677, test acc = 0.8333, test f1 = 0.3673, best acc = 0.8785, best f1 = 0.5000, lr = 0.00002000 
Iteration 400, D_loss = 2.2841,G_loss = 0.0000,train acc = 0.7941, train f1 = 0.3672, test acc = 0.8333, test f1 = 0.3667, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
Iteration 401, D_loss = 2.2831,G_loss = 0.0000,train acc = 0.8235, train f1 = 0.3666, test acc = 0.8333, test f1 = 0.3661, best acc = 0.8785, best f1 = 0.5000, lr = 0.00000200 
